,matchId,hour,day,month,release,playerPuuid,LastRoundAlive,playerEndingGame,EndGameTime,Ctype1,TierC1,Ctype2,TierC2,Ctype3,TierC3,Ctype4,TierC4,Ctype5,TierC5,Ctype6,TierC6,Ctype7,TierC7,Ctype8,TierC8
0,EUW1_4582850984,0,7,5,10.9,igaQNiFiJVPmCKBvapVvMPRHxoa615UcW5AdXPYcQJ5o4tuThL_LyvBVZnm-A1dTzCaVclfmURoMbw,31,6,1677.90185546875,Cybernetic,2,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4582850984,0,7,5,10.9,uqfQNH507QWHHnPmKBypesCu2uvTXBMD5IMOL1NOyweZ5ZKC633fUT7bl8ldyyxhpZa0WSZRhueRUg,34,5,1834.304443359375,Blaster,1,Chrono,1,Rebel,1,Set3_Brawler,2,Set3_Mystic,1,-,-,-,-,-,-
0,EUW1_4582850984,0,7,5,10.9,ydGFgcR4DSuqwU2LlYYRmJrp34Pn5htrOyH8DVnYb3VM2eGibAVFENYbGC4xXncvp9btxUC1H_8MNA,35,3,1894.3231201171875,Blaster,1,Cybernetic,2,Infiltrator,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Valkyrie,1,-,-
0,EUW1_4630020643,1,29,5,10.11,5eVpSAHZ-t6wu79FTku6K5o6gs7LNFXb0FeJQiRk324rWrPEiwJp7_gWBHn0gVz_MXfEZh_Vr_Xr-Q,34,5,1925.731201171875,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1
0,EUW1_4630020643,1,29,5,10.11,4ow3mvEcxlaQT5lVrNiDmQtWjLOTN0hXgtgLSzvyCc--EXNP7ebqx5AZqvGenTI5L2iao60qbecr-A,35,4,1981.395751953125,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4630020643,1,29,5,10.11,EswB7PEY3URBvWddzf3P69iVyA6QxNXwSrx6myi49fmaQLDzY8seLLUXurtWDGx8A1m2BvNXKjGJMw,33,6,1850.0638427734375,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Sniper,1,Vanguard,1,-,-
0,EUW1_4630020643,1,29,5,10.11,JcQWKxAFoLu2m-rsStBEr2UZpWzIw-QUkaXXfe_1uJUnnx115PEbqRZbbyRAOH44WFylzJFV1mQRmA,40,2,2225.749267578125,Chrono,1,DarkStar,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Set3_Sorcerer,1,-,-
0,EUW1_4630020643,1,29,5,10.11,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,40,1,2225.749267578125,Chrono,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4630020643,1,29,5,10.11,1FmO7Husl99J9_MrAGQMlkLaFv4c1xCsKU6t6N69RNsFkgZx8XDB9qndVgj1CJ35eUzDSuobYR4LWQ,35,3,1987.6783447265625,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-,-,-
0,EUW1_4630020643,1,29,5,10.11,a2xV_wU1uzgyv-ymNWu5VPnV89cEFSAO3TK_du4goUkSbgmXmmSzsCXZXOSdXN9sw71UZL2Eu74yfA,28,7,1589.6070556640625,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,1,Sniper,1,-,-,-,-,-,-
0,EUW1_4630020643,1,29,5,10.11,yI76Pm_DJ_FoRpXgcT52wypOjUAuD2AEhxmZy-rLdDiqZVhyyuRb2ek9Qh8Wp8Dw12GShzI9urxUWQ,28,8,1581.951416015625,Chrono,1,Infiltrator,1,Set3_Brawler,1,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4629995073,1,29,5,10.11,bD0ngdjMRrrEW_W_Qhhri-IPuPCRJ7lsGayV4S43v6b6n9ytPEBDW7_m6kEqivz_cnKcXwtkW00IHA,33,6,1802.4615478515625,Mercenary,1,Set3_Sorcerer,4,StarGuardian,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4629995073,1,29,5,10.11,5eVpSAHZ-t6wu79FTku6K5o6gs7LNFXb0FeJQiRk324rWrPEiwJp7_gWBHn0gVz_MXfEZh_Vr_Xr-Q,33,5,1804.72021484375,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Sniper,1,SpacePirate,1,Vanguard,1
0,EUW1_4629995073,1,29,5,10.11,St39WYWy-N0iMvsDjE7zPRjKSiCkDTdu8EvDcBVc9dppCWdL27wKuUVeUcNH1At_FuY7ylypVchTnQ,30,7,1642.6258544921875,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4629995073,1,29,5,10.11,hOo2q3SZbIOHXm7iF5FuDsh_fY2akuCNCkOtoGc2pdqORCyvAVARlXWzNjabZMqmUnm1Z2HBwv_znA,35,2,1943.234130859375,Chrono,1,Protector,2,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,-,-,-,-,-,-
0,EUW1_4629995073,1,29,5,10.11,1FmO7Husl99J9_MrAGQMlkLaFv4c1xCsKU6t6N69RNsFkgZx8XDB9qndVgj1CJ35eUzDSuobYR4LWQ,35,1,1943.234130859375,Cybernetic,2,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4629995073,1,29,5,10.11,GDK17qNVsAQYXHYpxN1LeIsrHggHqwA_54Bb6Kzm0etILVm42WUzIrXiZ9XwebdilGhURjg4S8Ek-g,28,8,1537.4737548828125,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,-,-,-,-,-,-,-,-
0,EUW1_4629995073,1,29,5,10.11,geO6_oJgIgUrhpysXY2My8Kt0D3y-28UM2UJa8QOq8CZleTRhobekn84hhR9I2q3Tu74TO85kf_fFQ,34,3,1880.9307861328125,Demolitionist,1,Infiltrator,2,MechPilot,1,Mercenary,1,Set3_Sorcerer,1,-,-,-,-,-,-
0,EUW1_4629995073,1,29,5,10.11,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,33,4,1807.7635498046875,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,2,-,-,-,-
0,EUW1_4627201195,22,27,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,34,5,1887.392822265625,Chrono,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4627201195,22,27,5,10.10,2Ex9s4W-VbKUGUlFekF3LYfJYjBunvOuZyD4MdhbxGbkzeKO1MP4_jWJIrrcBFbW8SM5cKeLOxBkmg,31,7,1714.91552734375,Chrono,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Vanguard,1,-,-,-,-
0,EUW1_4627201195,22,27,5,10.10,5eVpSAHZ-t6wu79FTku6K5o6gs7LNFXb0FeJQiRk324rWrPEiwJp7_gWBHn0gVz_MXfEZh_Vr_Xr-Q,37,3,2026.2130126953125,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Sniper,1,SpacePirate,1,Vanguard,1
0,EUW1_4627201195,22,27,5,10.10,HBjSTZwrQLqaGhPvZ3wkKShS0MmgiCFvB-tAbi4VzBrPGBmzI15tYUpahI2uUkPUGZC3RDYwAbaI3g,33,6,1828.0216064453125,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4627201195,22,27,5,10.10,1FmO7Husl99J9_MrAGQMlkLaFv4c1xCsKU6t6N69RNsFkgZx8XDB9qndVgj1CJ35eUzDSuobYR4LWQ,35,4,1943.53662109375,Blaster,1,Chrono,1,Rebel,1,Set3_Brawler,1,Set3_Mystic,1,Starship,1,-,-,-,-
0,EUW1_4627201195,22,27,5,10.10,evKz14m9wSnRS71Q5JOX_v91ByCcqAQllQDTYhtq-iGJ_aNR5yQoPePnK_lnckkmvhYa-VE1uNO7ng,30,8,1659.4822998046875,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4627201195,22,27,5,10.10,6UbWRq9lV9d0wVmGylP42DmGCPosu6RlQsOdICgHqWvzK-UFq7Bl5zbI1GimKClHw5YsLJfILWFa1Q,38,1,2080.46630859375,DarkStar,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-
0,EUW1_4627201195,22,27,5,10.10,Sy9dEyWqiM8eukfdc4_87yBWiQGWXKvcIpt6K9sVy2m8eAZZQ1Hay-UuNwvBGxIGXNIQ5JK1y_qGNQ,38,2,2080.46630859375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4627142498,21,27,5,10.10,2Ex9s4W-VbKUGUlFekF3LYfJYjBunvOuZyD4MdhbxGbkzeKO1MP4_jWJIrrcBFbW8SM5cKeLOxBkmg,34,5,1890.8956298828125,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,Set3_Mystic,1,-,-
0,EUW1_4627142498,21,27,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,37,4,2041.6549072265625,Demolitionist,1,Infiltrator,1,MechPilot,1,Mercenary,1,Set3_Celestial,1,Set3_Sorcerer,1,Valkyrie,1,-,-
0,EUW1_4627142498,21,27,5,10.10,geO6_oJgIgUrhpysXY2My8Kt0D3y-28UM2UJa8QOq8CZleTRhobekn84hhR9I2q3Tu74TO85kf_fFQ,23,8,1250.709716796875,Chrono,1,Set3_Celestial,1,Sniper,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4627142498,21,27,5,10.10,1nUxGimahYK-YLhKoGQiOaPuwS9aI1noFEnP_rpgr2z5nKXDs848d38h1diGy1M1NCCfroDFOOvazg,34,6,1887.55810546875,DarkStar,1,ManaReaver,1,Set3_Celestial,1,Set3_Sorcerer,1,Sniper,1,-,-,-,-,-,-
0,EUW1_4627142498,21,27,5,10.10,N0sSGfAvZ69cBVM2W-ms2tsszL8vwVeiCOE44sbOiuve1NgHA6lwNAZkfLbu5tX3Qr5XMd9RQqy2Qw,38,3,2094.908447265625,Chrono,1,Demolitionist,1,Mercenary,1,Set3_Sorcerer,3,StarGuardian,1,-,-,-,-,-,-
0,EUW1_4627142498,21,27,5,10.10,1FmO7Husl99J9_MrAGQMlkLaFv4c1xCsKU6t6N69RNsFkgZx8XDB9qndVgj1CJ35eUzDSuobYR4LWQ,41,1,2243.214111328125,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1
0,EUW1_4627142498,21,27,5,10.10,dlstXoR0LvdD5AkKy8IBaC6ujWiEuekOXTcYmUAZ32qqkv1dLGbWzxmx89FKo-81f7PuiKLzroqBCw,33,7,1825.454833984375,Chrono,1,Set3_Blademaster,1,Set3_Celestial,1,Sniper,1,-,-,-,-,-,-,-,-
0,EUW1_4627142498,21,27,5,10.10,CVGo2mnSD79QrBQCBL5m2o-jMTdpbfa_8r_TIn2QhZeDFLgbgkZiphyBSaBk6Hu91mqqFnpFqnb2vw,41,2,2243.214111328125,Chrono,1,DarkStar,1,ManaReaver,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,Vanguard,1,-,-
0,EUW1_4627005359,20,27,5,10.10,u7oPu3yd8Q2Fbhj3-2BSNBvBScf9EKHj8v8a-v5E8LYN8v1sUAQ2JqU6dQ8R2FSeokUSPc6G3oP1FA,37,1,2051.767333984375,Blaster,1,Chrono,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,1,Set3_Mystic,1,Starship,1
0,EUW1_4627005359,20,27,5,10.10,ZHfz_tXd0VDLDlWiBOtmgd0y7adX_runXkycjZiLo76vIzMJRT4PT5Zae1xOPvGXsLxfJQFMIA4e-g,28,7,1573.869384765625,Blaster,1,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4627005359,20,27,5,10.10,TZqtuwrXrR4ogZK03Lb1MA-T9iOM66JpPQpnpoVwEWfjjxl4xRSoI6lhEhzdpZEfGmIGdNLdtNBtqw,34,3,1915.24365234375,ManaReaver,1,Protector,2,Set3_Celestial,2,Set3_Mystic,1,SpacePirate,1,Vanguard,1,-,-,-,-
0,EUW1_4627005359,20,27,5,10.10,ENSmj46YszvmbILmiVyzau8QYLegX-kCYW0iVHxCFrlTZPpILHgBZRFLqEpatXOiQJs_PGq8LGInhw,34,5,1904.4476318359375,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Starship,1,-,-,-,-,-,-
0,EUW1_4627005359,20,27,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,37,2,2051.767333984375,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,Vanguard,1
0,EUW1_4627005359,20,27,5,10.10,a19LtZeljtBblVaVwfBA9OlvBRkAXtjr90ForI6DC8Pk-T5z6n-5J9Jra95m0MdOkgdOjAfYZSptFw,28,8,1567.5897216796875,Chrono,1,Infiltrator,2,Set3_Brawler,1,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4627005359,20,27,5,10.10,7uF64YmJqGJxYF340mGURV0bKfo92gQ-b70G6h8MWYv_0IPDsKAZ3jT1fH8s5930749_ukzQE85HLw,31,6,1719.7701416015625,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,2,Valkyrie,1,-,-,-,-
0,EUW1_4627005359,20,27,5,10.10,7dtlbez8weAE0lmZGe4n3zIpIVFlR9QCCVYP0WC6kPHkmFHfQL4pFOa2xb3SoN6KC93wpxXxx_m9XA,34,4,1914.1649169921875,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4626927983,20,27,5,10.10,WF2Tc7FH-tfdbZa6FKv7bM1WyevmAanSYNyhE7hm29addeaa85rvB5hhO4N8H_pHIM_oA_Cgkw7jmQ,13,8,623.0111083984375,Chrono,1,Sniper,1,Vanguard,1,-,-,-,-,-,-,-,-,-,-
0,EUW1_4626927983,20,27,5,10.10,kCcjDWk1IDiqMOvGpW-kCxC26kn9cE5FDGCpY0EkJqxGX34AzhRnqox8jyZnCDvI4dnw2huR6qmd_Q,33,5,1778.727294921875,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,Valkyrie,1,-,-,-,-,-,-,-,-
0,EUW1_4626927983,20,27,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,37,1,1973.828369140625,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Blademaster,1,Starship,1,-,-,-,-
0,EUW1_4626927983,20,27,5,10.10,3Md3BtQAjkaRuVxeIV-tGlqwAtfvP6t49lZYgMu8UR-j5fJRtZe3hHMVMh38AjWitTH7gpH7qpUwVQ,35,3,1897.344482421875,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-,-,-
0,EUW1_4626927983,20,27,5,10.10,GWA5cLsxDfashGWSO94Jcmxz3GVtxEm4OTKZqyQi6Va9yTaHaQLJttFUn0mr_eZ770hvXE8-r047lg,34,4,1834.64892578125,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,1,Set3_Mystic,1,-,-,-,-,-,-
0,EUW1_4626927983,20,27,5,10.10,YMaxBk_oc1r17xqOoQNRHj8UMSFBWfqEzWcsdzCyJ95yDEfytfRthQAzm12mf0UJeH2feuu_NKke4A,33,6,1774.7523193359375,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,1,Sniper,1,-,-,-,-,-,-
0,EUW1_4626927983,20,27,5,10.10,2_wnpGsOb5rEpGtdeRMk2Qoe1LSqri1yTbTKh77-VDxyKRTkBYvAz-5hr5IqQ2U06d8twSN7LkTLgQ,37,2,1973.828369140625,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4626927983,20,27,5,10.10,InV-dYno-HDqxtuEcTpJnKyLpiOtoEl5J1WWYOFMCnblYjXB-Cxu_uj7ytvQDWqyX4ofCPQZoXtujA,27,7,1463.2667236328125,DarkStar,2,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,-,-,-,-,-,-,-,-
0,EUW1_4626853273,19,27,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,31,7,1771.378173828125,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-
0,EUW1_4626853273,19,27,5,10.10,O-ZE37wXfrMq7x3GyyFJSaqWnQqJ232qAZl7yYKZboaY6vcRYv_0rad5TqJnVkDAA4Loo6oV03DlpQ,37,2,2051.498291015625,Demolitionist,1,Mercenary,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,SpacePirate,1,Vanguard,1,-,-
0,EUW1_4626853273,19,27,5,10.10,Y4M1K7YMOAWXNj9TCDSf7JUbJ1phXnJ0vkB5wbPqgKB49_T9qj7r3PA4p4xJgElGH9l0GGk1i-GwKw,31,8,1752.3880615234375,Chrono,1,Cybernetic,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Vanguard,1,-,-,-,-
0,EUW1_4626853273,19,27,5,10.10,ZTXN6oJiHawi1kpg_un962VzYsUurA6d2i_OGvOf8P9BBzUzhkzJfZf4G4C7xWxt5afTpDDQ7mwadQ,34,4,1925.2154541015625,Chrono,2,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-,-,-
0,EUW1_4626853273,19,27,5,10.10,WF2Tc7FH-tfdbZa6FKv7bM1WyevmAanSYNyhE7hm29addeaa85rvB5hhO4N8H_pHIM_oA_Cgkw7jmQ,33,6,1869.88330078125,Chrono,1,Demolitionist,1,Infiltrator,1,Mercenary,1,Set3_Brawler,1,Set3_Sorcerer,1,Set3_Void,1,-,-
0,EUW1_4626853273,19,27,5,10.10,7uF64YmJqGJxYF340mGURV0bKfo92gQ-b70G6h8MWYv_0IPDsKAZ3jT1fH8s5930749_ukzQE85HLw,33,5,1870.962158203125,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,1,Set3_Brawler,2,-,-,-,-,-,-
0,EUW1_4626853273,19,27,5,10.10,z_VsfJllpuHxSDd21g_ET-e8Tu3qFNZOdjDtFZbcf8Z8tTEB_8fdLsokSBemBiYlYci1w67ltJl1SQ,37,1,2051.498291015625,Chrono,1,Demolitionist,1,ManaReaver,1,Mercenary,1,Set3_Celestial,1,Set3_Mystic,1,Sniper,1,SpacePirate,1
0,EUW1_4626853273,19,27,5,10.10,HBjSTZwrQLqaGhPvZ3wkKShS0MmgiCFvB-tAbi4VzBrPGBmzI15tYUpahI2uUkPUGZC3RDYwAbaI3g,35,3,1978.80224609375,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,-,-,-,-,-,-,-,-
0,EUW1_4626452920,17,27,5,10.10,9b5PanJtL7LisggwKYmUUNIe1Uy0zRm9HwyCMMLTBPLX46LL1D3Ym2S_bLIDuULr4-dfEIdm2fDBhw,28,7,1536.959228515625,Chrono,2,Cybernetic,1,ManaReaver,1,Set3_Blademaster,1,Vanguard,1,-,-,-,-,-,-
0,EUW1_4626452920,17,27,5,10.10,gXE_nluEFTpmsPbCPG3Df2b4tL5b-FCRlUD_Q_BOOwdCWpgmm4fBZNqQFhzVsKhKfKG3cDPhgSTaLg,34,5,1858.302978515625,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4626452920,17,27,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,42,2,2268.417236328125,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Valkyrie,1,-,-
0,EUW1_4626452920,17,27,5,10.10,6UbWRq9lV9d0wVmGylP42DmGCPosu6RlQsOdICgHqWvzK-UFq7Bl5zbI1GimKClHw5YsLJfILWFa1Q,31,6,1699.6519775390625,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-
0,EUW1_4626452920,17,27,5,10.10,lY5v-ou8PFn-Ve98qsFnta7l6sRqSwGZYPWSWZ0Ul9wyZl7FlpeM00qOWYv5Npaj65aVULxheeHvVg,38,3,2065.87646484375,Blaster,2,Chrono,1,Mercenary,1,Set3_Brawler,2,Valkyrie,1,-,-,-,-,-,-
0,EUW1_4626452920,17,27,5,10.10,5uN1VDghsWQI6UEXEwpVhuSPUT-jqdStNTOBXUGoke6kFXpQD10W6e4IGs_BeO-N_ZJT-LmkTAut7g,26,8,1423.7623291015625,Rebel,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
0,EUW1_4626452920,17,27,5,10.10,ToNlkTgolatbHEWMPsnImzZhk9lihcurm5_jjR5YOd2YOaqrY9hItvBwOiDpfkqJJtib8x63K3loFg,35,4,1922.9010009765625,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Sniper,1,-,-,-,-,-,-
0,EUW1_4626452920,17,27,5,10.10,1ocVmMKFlW_Px-pey5v20DCaXM9JsFBmHTySE2Pgzo7KaRPmg-3p_nRG0Go_kZBSVncE0j7UmsF79g,42,1,2268.417236328125,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Set3_Mystic,1,Starship,1,-,-,-,-
0,EUW1_4626289025,17,27,5,10.10,gXE_nluEFTpmsPbCPG3Df2b4tL5b-FCRlUD_Q_BOOwdCWpgmm4fBZNqQFhzVsKhKfKG3cDPhgSTaLg,33,4,1782.344970703125,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,-,-,-,-
0,EUW1_4626289025,17,27,5,10.10,ma1ETX3dYXg4czhFaygJDN5CrHc0xuxpkX5vTcJvNV1eT53Tn3q1NoqYIsmrSBBvoXL2-sW37h0EUg,26,8,1398.037841796875,Blaster,1,Chrono,1,Cybernetic,2,Set3_Blademaster,1,-,-,-,-,-,-,-,-
0,EUW1_4626289025,17,27,5,10.10,Em7OCa09iuBVUR159Pn6HtSRJYTUuoGX50OU6s1eRzxv5iUgh89ZdY1OumiVO2IP3pCDki19IBi4JA,38,1,2042.159423828125,Chrono,1,Protector,1,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,Sniper,1,-,-,-,-
0,EUW1_4626289025,17,27,5,10.10,eRQIXlCpcZBcRhaIoR__GwTlanu15_KD6NPppOyxOjtYmVM7t2ygUoSkHGjPIc23G_Cykx-dLazT1w,38,2,2042.159423828125,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4626289025,17,27,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,33,5,1780.282470703125,Chrono,1,Set3_Sorcerer,2,Set3_Void,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4626289025,17,27,5,10.10,ghrOZKAwHm54BuXuMe9BobQgRQFlq9J9_m-shDigwACUFvq3Eass5lCZZQB_soSKsbly1BxP6N_Hzw,34,3,1833.403076171875,Cybernetic,1,ManaReaver,1,Set3_Brawler,1,Set3_Celestial,1,-,-,-,-,-,-,-,-
0,EUW1_4626289025,17,27,5,10.10,foeOc7-y68wX0Gf7XpxdZI-TMb-88LS4eKP5G8xjmJ1Pg1wrMU9rR4Armj0Xc_M_druXgC-jj-kfAw,27,6,1471.2794189453125,Blaster,1,Chrono,1,Set3_Celestial,1,Vanguard,1,-,-,-,-,-,-,-,-
0,EUW1_4626289025,17,27,5,10.10,b0rECTNJeVus3kyZuUr-LyjDTrlqoBuUOO7aotw_HXYGH0h4ZyE8YlCcGwjNE5BLpuWlqhrfouV2Jw,26,7,1413.937744140625,Chrono,1,Cybernetic,1,ManaReaver,1,Set3_Blademaster,1,Set3_Celestial,1,Set3_Mystic,1,Vanguard,1,-,-
0,EUW1_4626244671,16,27,5,10.10,yJN3-tIH4LLu3XAcvbZMQgzlhiw4YMpcDx0QFd1RIYfKOZoAmGh6HCsmaqMSS4rLYOY1XoueYIzqDg,33,5,1768.16650390625,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4626244671,16,27,5,10.10,ghrOZKAwHm54BuXuMe9BobQgRQFlq9J9_m-shDigwACUFvq3Eass5lCZZQB_soSKsbly1BxP6N_Hzw,37,3,1957.916748046875,Chrono,1,ManaReaver,1,Mercenary,1,Set3_Blademaster,1,Set3_Celestial,1,Valkyrie,1,Vanguard,1,-,-
0,EUW1_4626244671,16,27,5,10.10,B0lyhJpxA9gDACGK0XUGbQ_b2CmG8tbt4D8QyKuis07XzxAQaJi1FWljPevw6MdNjJLku2kWOG42mA,40,1,2098.691650390625,Chrono,1,Infiltrator,1,Set3_Brawler,2,Set3_Sorcerer,1,Set3_Void,1,-,-,-,-,-,-
0,EUW1_4626244671,16,27,5,10.10,6YH2muNCP1_dCuQooJmkRpGKm5JvNVHT0GhtsxP4gyq623ewrkFx0S_gFvGDVPYcKLDWMtFeEgaOCw,26,8,1398.6282958984375,Demolitionist,1,Infiltrator,2,MechPilot,1,Set3_Sorcerer,1,-,-,-,-,-,-,-,-
0,EUW1_4626244671,16,27,5,10.10,ma1ETX3dYXg4czhFaygJDN5CrHc0xuxpkX5vTcJvNV1eT53Tn3q1NoqYIsmrSBBvoXL2-sW37h0EUg,33,6,1768.117431640625,Protector,2,Set3_Blademaster,1,Set3_Celestial,2,Set3_Mystic,1,-,-,-,-,-,-,-,-
0,EUW1_4626244671,16,27,5,10.10,dlstXoR0LvdD5AkKy8IBaC6ujWiEuekOXTcYmUAZ32qqkv1dLGbWzxmx89FKo-81f7PuiKLzroqBCw,28,7,1520.647216796875,Blaster,1,Demolitionist,1,Mercenary,1,Rebel,2,Starship,1,-,-,-,-,-,-
